,uiLogName,variationPercentage,numberOfOccurrancesToBeDiscovered,motifLength,percentageMotifsOverLog,logLength,motifSpots,caseIds,motifsToBeDiscovered
285,LenLog_1_20_1_60_15_5_18000.csv,20,60,15,5,18000,"[18806, 18782, 18443, 18279, 17905, 17450, 17192, 16852, 16604, 16395, 15820, 15203, 15187, 15153, 15122, 14740, 14555, 14524, 14283, 14122, 13588, 13493, 13360, 12673, 12555, 12121, 11623, 11271, 10819, 9124, 9067, 8855, 8592, 8438, 7944, 7699, 7528, 7384, 6818, 6760, 6744, 6399, 6238, 5775, 4460, 4078, 4023, 3724, 3577, 3414, 3230, 3116, 3064, 2994, 2730, 2353, 2150, 1784, 1765, 1540]","[713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000, 713015523000000]",1
286,LenLog_1_10_1_60_20_5_24000.csv,10,60,20,5,24000,"[23815, 23762, 23735, 23159, 22482, 22263, 21759, 21700, 21595, 21420, 21284, 20478, 19722, 18514, 18246, 18088, 18065, 17968, 17900, 17008, 16538, 16193, 15737, 15326, 14316, 13214, 12814, 12267, 10437, 10409, 10378, 10057, 9583, 9400, 9021, 8737, 8387, 7988, 7946, 7835, 7643, 7536, 7101, 5672, 5422, 4307, 4257, 4007, 3788, 3588, 3452, 3408, 2884, 2111, 1711, 1673, 755, 252, 207, 30]","[1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000, 1110211937000000]",1
287,LenLog_1_20_1_60_20_5_24000.csv,20,60,20,5,24000,"[25146, 25000, 24929, 24662, 24582, 22887, 22734, 22494, 22465, 22129, 21943, 21472, 20322, 19729, 19520, 19481, 18959, 17453, 17421, 17330, 16253, 16231, 15655, 15426, 15398, 15169, 14957, 14896, 13927, 13536, 13300, 13038, 12758, 11947, 11138, 10217, 10042, 9081, 8460, 8012, 7846, 7656, 7482, 7104, 6743, 6348, 6071, 5658, 5400, 5371, 3998, 3625, 3474, 3428, 2549, 1898, 1577, 1469, 1326, 466]","[411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000, 411033159000000]",1
288,LenLog_1_10_1_60_25_5_30000.csv,10,60,25,5,30000,"[29828, 29742, 29575, 28698, 26565, 25887, 25714, 25029, 24972, 23994, 23804, 23693, 22220, 21776, 21613, 21345, 20773, 20126, 19875, 19619, 19429, 19181, 18150, 17568, 17251, 16728, 16341, 14837, 14476, 12837, 12544, 12052, 9952, 9678, 9561, 9053, 8153, 7945, 7088, 6599, 6422, 6291, 5772, 5549, 5330, 5286, 4826, 4538, 4391, 4172, 3612, 3190, 3136, 2807, 2450, 2265, 1720, 1172, 934, 906]","[315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000, 315192531000000]",1
289,LenLog_1_20_1_60_25_5_30000.csv,20,60,25,5,30000,"[31120, 30812, 30464, 29848, 28779, 28632, 28506, 26892, 26207, 25400, 24777, 24557, 24308, 23552, 23486, 21986, 21458, 21191, 20268, 20140, 19268, 19108, 19003, 18494, 18376, 18239, 15899, 15388, 14929, 14851, 14579, 14531, 13843, 13792, 13523, 13429, 13404, 12423, 11775, 11329, 11209, 10473, 9684, 9524, 9481, 9101, 8627, 8295, 7627, 4948, 4789, 4707, 4065, 3591, 2912, 1932, 1513, 1102, 855, 128]","[623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000, 623113905000000]",1
290,LenLog_1_10_1_60_5_10_3000.csv,10,60,5,10,3000,"[2992, 2982, 2853, 2802, 2752, 2695, 2654, 2587, 2556, 2378, 2304, 2277, 2259, 2237, 2217, 2167, 2075, 2064, 1977, 1805, 1727, 1718, 1691, 1571, 1546, 1453, 1410, 1339, 1244, 1126, 1119, 989, 900, 876, 861, 843, 837, 807, 753, 729, 711, 687, 681, 650, 639, 597, 528, 430, 400, 383, 264, 211, 172, 141, 100, 86, 79, 46, 24, 0]","[502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000, 502232141000000]",1
291,LenLog_1_20_1_60_5_10_3000.csv,20,60,5,10,3000,"[3268, 3239, 3116, 2817, 2751, 2735, 2726, 2713, 2671, 2664, 2644, 2613, 2591, 2520, 2504, 2442, 2429, 2424, 2402, 2380, 2339, 2187, 2172, 2132, 2100, 1963, 1944, 1903, 1847, 1836, 1761, 1700, 1538, 1512, 1488, 1468, 1439, 1408, 1395, 1362, 1313, 997, 960, 945, 921, 891, 871, 771, 674, 536, 501, 482, 465, 432, 201, 113, 91, 85, 32, 23]","[1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000, 1102003815000000]",1
292,LenLog_1_10_1_60_10_10_6000.csv,10,60,10,10,6000,"[5839, 5792, 5755, 5726, 5643, 5264, 5177, 5141, 5131, 5110, 5081, 5002, 4831, 4815, 4762, 4695, 4649, 4633, 4510, 4417, 4112, 4097, 4003, 3888, 3812, 3647, 3547, 3349, 3190, 2998, 2942, 2867, 2756, 2727, 2688, 2515, 2242, 2178, 2103, 1824, 1789, 1767, 1738, 1565, 1544, 1462, 1203, 1180, 1062, 1044, 856, 831, 812, 779, 681, 580, 507, 295, 250, 10]","[729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000, 729191103000000]",1
293,LenLog_1_20_1_60_10_10_6000.csv,20,60,10,10,6000,"[6513, 6500, 6412, 6221, 6063, 5747, 5702, 5675, 5624, 5576, 5542, 5514, 5464, 5414, 5150, 4893, 4821, 4750, 4712, 4131, 4110, 4067, 3986, 3839, 3762, 3706, 3532, 3441, 3128, 3079, 3026, 2963, 2933, 2790, 2672, 2519, 2460, 2400, 2305, 2203, 2070, 1934, 1867, 1727, 1641, 1516, 1496, 1440, 1410, 1302, 1163, 1026, 987, 965, 890, 670, 352, 119, 45, 21]","[107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000, 107013559000000]",1
294,LenLog_1_10_1_60_15_10_9000.csv,10,60,15,10,9000,"[8922, 8901, 8830, 8558, 8476, 7914, 7729, 7472, 7416, 6951, 6672, 6633, 6355, 6110, 5817, 5784, 5710, 5068, 4938, 4854, 4788, 4673, 4572, 4160, 3606, 3411, 3335, 3308, 3272, 3128, 3102, 3086, 2893, 2871, 2617, 2571, 2443, 2351, 2239, 2170, 2011, 1905, 1816, 1798, 1707, 1640, 1518, 1360, 1320, 1287, 1267, 1216, 1191, 855, 830, 612, 448, 329, 141, 75]","[902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000, 902025857000000]",1
295,LenLog_1_20_1_60_15_10_9000.csv,20,60,15,10,9000,"[9633, 9528, 9497, 9200, 8870, 8641, 8560, 8465, 7739, 7412, 7374, 7080, 7048, 7005, 6644, 6553, 6495, 6447, 6283, 6119, 5997, 5848, 5804, 5713, 5223, 5105, 4967, 4944, 4805, 4780, 4631, 4509, 4485, 4353, 4291, 4011, 3878, 3819, 3629, 3522, 3397, 3367, 3178, 2991, 2969, 2697, 2514, 2440, 2205, 2035, 1784, 1746, 1625, 1471, 1212, 1158, 910, 512, 490, 89]","[531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000, 531153031000000]",1
296,LenLog_1_10_1_60_20_10_12000.csv,10,60,20,10,12000,"[11625, 11392, 11261, 10830, 10675, 10390, 10130, 9885, 9820, 9786, 9601, 9244, 9073, 8905, 8769, 8721, 8522, 7893, 7676, 7471, 7292, 7173, 7093, 6975, 6744, 6676, 6474, 6261, 6206, 5977, 5529, 5475, 5368, 5142, 4999, 4903, 4848, 4512, 4300, 3830, 3587, 3550, 3376, 3239, 3002, 2950, 2895, 2733, 2702, 2137, 2007, 1973, 1750, 1366, 1241, 902, 757, 673, 463, 411]","[707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000, 707090645000000]",1
